county,country,category,time_period,anonymized_segment,segment_size,clicks,likes,comments,shares,saves,views,searches,hashtags,mentions,complaints,purchase_intent_phrases,repeated_engagement,ignored_content,delayed_responses,text,sentiment_label,purchase_intent_label,urgency_label,dissatisfaction_label,topic_label,demand_classification,behavioral_signal_score_target,aggregate_demand_score_target,opportunity_score_target,emerging_trend_target,unmet_demand_target,market_gap_target,trend_direction_label,value_proposition_label,product_service_label,revenue_model_label,supplier_recommendation_label,logistics_recommendation_label,payment_recommendation_label,market_entry_strategy_label,competitor_gap_label,price_gap_label,service_gap_label,delivery_gap_label,customer_dissatisfaction_label,pricing_power_target,customer_reach_target,inventory_planning_target,sales_forecast_target
Kiambu,Kenya,clean_energy,2026-Q1,growth_smes,282,168,67,25,5,15,2820,135,7,27,3,20,43,48,1,"aggregate mentions show solar kits, reliable power, repair support, battery replacement in Kiambu; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,0,1,clean_energy,Moderate demand,0.1594,0.5444,0.4791,0.4791,0.3772,0.3772,stable,trusted clean energy with transparent pricing,pay as you go solar kits,transaction_fee,certified specialist suppliers,same day courier,invoice and wallet rails,pilot and validate clean energy demand in Kiambu,pricing transparency gap in clean energy,moderate pricing transparency gap in clean energy,service quality gap in clean energy,speed and reliability gap in Kiambu,moderate_dissatisfaction,0.452,0.5957,0.0603,0.3943
Kiambu,Kenya,clean_energy,2026-Q1,urban_youth,247,165,53,22,20,26,1391,107,20,17,2,14,26,83,2,"aggregate mentions show solar kits, reliable power, repair support, battery replacement in Kiambu; urban_youth are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,clean_energy,Unmet demand,0.2821,0.5815,0.5771,0.5771,0.6513,0.6513,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,same day courier,mobile money checkout,partner-led entry for clean energy in underserved Kiambu,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,speed and reliability gap in Kiambu,high_dissatisfaction,0.4111,0.668,0.1057,0.4607
Kiambu,Kenya,clean_energy,2026-Q1,rural_producers,124,69,34,6,3,9,1070,71,10,9,0,5,10,91,0,"county trend indicates solar kits, reliable power, repair support, battery replacement in Kiambu; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,clean_energy,Unmet demand,0.1794,0.5361,0.6911,0.6911,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,same day courier,mobile money checkout,partner-led entry for clean energy in underserved Kiambu,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,speed and reliability gap in Kiambu,high_dissatisfaction,0.2948,0.5565,0.0794,0.549
Kiambu,Kenya,digital_services,2026-Q1,budget_seekers,98,107,36,11,13,11,872,42,5,4,0,5,12,41,0,"anonymous posts discuss online payments, analytics dashboards, mobile onboarding in Kiambu; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Moderate demand,0.2603,0.5799,0.5228,0.5228,0.4864,0.4864,stable,trusted digital services with transparent pricing,mobile business dashboard,transaction_fee,certified specialist suppliers,same day courier,pay in installments,pilot and validate digital services demand in Kiambu,pricing transparency gap in digital services,moderate pricing transparency gap in digital services,service quality gap in digital services,speed and reliability gap in Kiambu,moderate_dissatisfaction,0.453,1.0,0.0665,0.4242
Kiambu,Kenya,digital_services,2026-Q1,growth_smes,63,129,69,12,12,21,806,36,5,6,1,9,38,24,0,"county trend indicates online payments, analytics dashboards, mobile onboarding in Kiambu; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,0,0,digital_services,High demand,0.3972,0.8162,0.5904,0.5904,0.2482,0.2482,stable,trusted digital services with transparent pricing,mobile business dashboard,subscription,certified specialist suppliers,same day courier,invoice and wallet rails,pilot and validate digital services demand in Kiambu,service differentiation needed in digital services,limited price gap in digital services,low service gap in digital services,speed and reliability gap in Kiambu,low_dissatisfaction,0.725,1.0,0.0819,0.661
Kiambu,Kenya,digital_services,2026-Q1,urban_youth,274,155,40,18,14,26,1419,187,15,14,2,32,59,23,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Kiambu; urban_youth are ready to buy and compare suppliers; positive service discovery",1,1,0,0,digital_services,High demand,0.3279,0.7273,0.5512,0.5512,0.2023,0.2023,stable,trusted digital services with transparent pricing,mobile business dashboard,subscription,certified specialist suppliers,same day courier,mobile money checkout,pilot and validate digital services demand in Kiambu,service differentiation needed in digital services,limited price gap in digital services,low service gap in digital services,speed and reliability gap in Kiambu,low_dissatisfaction,0.6611,0.5657,0.1727,0.5603
Kiambu,Kenya,digital_services,2026-Q1,rural_producers,91,45,13,5,3,3,733,32,2,4,0,6,5,32,0,"county trend indicates online payments, analytics dashboards, mobile onboarding in Kiambu; rural_producers are researching options; complaints about unmet need and delays",1,1,0,1,digital_services,Unmet demand,0.1414,0.5217,0.6109,0.6109,0.896,0.896,stable,accessible digital services with faster fulfillment,SME analytics assistant,subscription,certified specialist suppliers,same day courier,mobile money checkout,partner-led entry for digital services in underserved Kiambu,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,speed and reliability gap in Kiambu,high_dissatisfaction,0.3114,0.4945,0.0559,0.487
Kiambu,Kenya,retail,2026-Q1,budget_seekers,105,27,14,1,2,2,402,20,2,4,0,1,2,60,0,"aggregate mentions show fair prices, product availability, delivery reliability in Kiambu; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Declining demand,0.1406,0.332,0.5203,0.5203,1.0,1.0,falling,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,same day courier,pay in installments,pilot and validate retail demand in Kiambu,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,speed and reliability gap in Kiambu,high_dissatisfaction,0.1826,0.2571,0.0572,0.2448
Kiambu,Kenya,retail,2026-Q1,growth_smes,179,57,13,7,5,3,1085,36,7,9,0,5,7,63,0,"aggregate mentions show fair prices, product availability, delivery reliability in Kiambu; growth_smes are researching options; complaints about unmet need and delays",1,1,0,1,retail,Unmet demand,0.1102,0.5404,0.6264,0.6264,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,commission,multi-supplier marketplace,same day courier,invoice and wallet rails,partner-led entry for retail in underserved Kiambu,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,speed and reliability gap in Kiambu,high_dissatisfaction,0.2972,0.3184,0.0406,0.5337
Kiambu,Kenya,retail,2026-Q1,urban_youth,175,62,23,8,5,5,755,48,5,6,0,2,12,52,0,"aggregate mentions show fair prices, product availability, delivery reliability in Kiambu; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,retail,Unmet demand,0.1854,0.4605,0.5996,0.5996,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,same day courier,mobile money checkout,partner-led entry for retail in underserved Kiambu,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,speed and reliability gap in Kiambu,high_dissatisfaction,0.2533,0.3543,0.0728,0.3956
Kiambu,Kenya,retail,2026-Q1,rural_producers,236,79,17,5,5,5,1138,86,6,21,0,4,19,118,0,"anonymous posts discuss fair prices, product availability, delivery reliability in Kiambu; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Low demand,0.1648,0.4324,0.6018,0.6018,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,same day courier,mobile money checkout,partner-led entry for retail in underserved Kiambu,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,speed and reliability gap in Kiambu,high_dissatisfaction,0.2378,0.3347,0.0835,0.3768
Kiambu,Kenya,transport,2026-Q1,budget_seekers,262,40,14,4,2,5,973,92,19,24,0,9,6,102,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Kiambu; budget_seekers are ready to buy and compare suppliers; complaints about unmet need and delays",1,0,0,1,transport,Low demand,0.1428,0.3513,0.5589,0.5589,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,same day courier,pay in installments,partner-led entry for transport in underserved Kiambu,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,speed and reliability gap in Kiambu,high_dissatisfaction,0.1932,0.1527,0.1089,0.2807
Kiambu,Kenya,transport,2026-Q1,growth_smes,310,132,39,8,11,14,1702,129,11,33,0,6,26,141,0,"county trend indicates route reliability, last mile access, parcel tracking in Kiambu; growth_smes are researching options; complaints about unmet need and delays",1,0,0,1,transport,Unmet demand,0.1887,0.4945,0.6422,0.6422,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,commission,certified specialist suppliers,same day courier,invoice and wallet rails,partner-led entry for transport in underserved Kiambu,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,speed and reliability gap in Kiambu,high_dissatisfaction,0.272,0.4258,0.0875,0.4598
Kiambu,Kenya,transport,2026-Q1,urban_youth,289,112,59,12,10,8,1588,47,5,9,2,2,15,180,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Kiambu; urban_youth are researching options; complaints about unmet need and delays",0,0,0,1,transport,Unmet demand,0.148,0.4622,0.5804,0.5804,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,same day courier,mobile money checkout,partner-led entry for transport in underserved Kiambu,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,speed and reliability gap in Kiambu,high_dissatisfaction,0.2542,0.3875,0.0359,0.4003
Kiambu,Kenya,transport,2026-Q1,rural_producers,192,59,14,10,5,7,1310,73,14,20,1,7,6,61,0,"county trend indicates route reliability, last mile access, parcel tracking in Kiambu; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,transport,Low demand,0.1264,0.448,0.6125,0.6125,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,same day courier,mobile money checkout,partner-led entry for transport in underserved Kiambu,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,speed and reliability gap in Kiambu,high_dissatisfaction,0.2464,0.3073,0.0664,0.4171
Turkana,Kenya,agri_inputs,2026-Q1,budget_seekers,267,38,19,6,2,6,1098,29,4,7,1,1,2,102,0,"county trend indicates farm inputs, seed quality, fertilizer access, harvest timing in Turkana; budget_seekers are researching options; complaints about unmet need and delays",0,0,0,1,agri_inputs,Declining demand,0.0794,0.2768,0.4779,0.4779,1.0,1.0,falling,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,regional supplier pooling,hub and spoke delivery,pay in installments,pilot and validate agri inputs demand in Turkana,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,last mile delivery gap in Turkana,high_dissatisfaction,0.1522,0.1423,0.0328,0.2006
Turkana,Kenya,agri_inputs,2026-Q1,growth_smes,137,23,6,3,0,3,552,15,1,3,0,0,1,85,0,"aggregate mentions show farm inputs, seed quality, fertilizer access, harvest timing in Turkana; growth_smes are researching options; complaints about unmet need and delays",1,0,0,1,agri_inputs,Declining demand,0.0771,0.3058,0.4926,0.4926,1.0,1.0,falling,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,regional supplier pooling,hub and spoke delivery,invoice and wallet rails,pilot and validate agri inputs demand in Turkana,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,last mile delivery gap in Turkana,high_dissatisfaction,0.1682,0.1679,0.0326,0.2322
Turkana,Kenya,agri_inputs,2026-Q1,urban_youth,305,112,32,16,13,11,1522,75,10,20,3,8,7,65,2,"aggregate mentions show farm inputs, seed quality, fertilizer access, harvest timing in Turkana; urban_youth are researching options; complaints about unmet need and delays",0,0,0,1,agri_inputs,Low demand,0.1593,0.4083,0.5684,0.5684,1.0,1.0,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,partner-led entry for agri inputs in underserved Turkana,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,last mile delivery gap in Turkana,high_dissatisfaction,0.2246,0.3672,0.0618,0.3346
Turkana,Kenya,agri_inputs,2026-Q1,rural_producers,256,60,21,8,3,9,1089,60,7,7,2,1,5,61,1,"anonymous posts discuss farm inputs, seed quality, fertilizer access, harvest timing in Turkana; rural_producers are researching options; complaints about unmet need and delays",0,0,0,1,agri_inputs,Declining demand,0.13,0.2784,0.5014,0.5014,1.0,1.0,falling,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,pilot and validate agri inputs demand in Turkana,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,last mile delivery gap in Turkana,high_dissatisfaction,0.1531,0.2344,0.0643,0.1935
Turkana,Kenya,clean_energy,2026-Q1,budget_seekers,311,71,37,9,9,8,1160,67,13,15,2,3,3,110,1,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Turkana; budget_seekers are researching options; complaints about unmet need and delays",0,0,0,1,clean_energy,Declining demand,0.1484,0.2989,0.5082,0.5082,1.0,1.0,falling,accessible clean energy with faster fulfillment,solar maintenance network,transaction_fee,regional supplier pooling,hub and spoke delivery,pay in installments,pilot and validate clean energy demand in Turkana,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,last mile delivery gap in Turkana,high_dissatisfaction,0.1644,0.2283,0.0672,0.2073
Turkana,Kenya,clean_energy,2026-Q1,growth_smes,235,153,40,6,6,18,1543,46,4,12,0,3,20,143,0,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Turkana; growth_smes are researching options; complaints about unmet need and delays",1,0,0,1,clean_energy,Unmet demand,0.1713,0.4647,0.5876,0.5876,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,regional supplier pooling,hub and spoke delivery,invoice and wallet rails,partner-led entry for clean energy in underserved Turkana,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,last mile delivery gap in Turkana,high_dissatisfaction,0.2556,0.6511,0.0434,0.3978
Turkana,Kenya,clean_energy,2026-Q1,urban_youth,81,39,8,3,5,4,439,19,1,4,0,0,2,32,0,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Turkana; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,clean_energy,Low demand,0.1644,0.3826,0.5535,0.5535,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,regional supplier pooling,hub and spoke delivery,mobile money checkout,partner-led entry for clean energy in underserved Turkana,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,last mile delivery gap in Turkana,high_dissatisfaction,0.2104,0.4815,0.0524,0.2993
Turkana,Kenya,clean_energy,2026-Q1,rural_producers,202,42,12,7,5,5,784,15,1,4,1,0,4,27,1,"county trend indicates solar kits, reliable power, repair support, battery replacement in Turkana; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,clean_energy,Declining demand,0.0985,0.2627,0.4647,0.4647,1.0,1.0,falling,accessible clean energy with faster fulfillment,solar maintenance network,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,pilot and validate clean energy demand in Turkana,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,last mile delivery gap in Turkana,high_dissatisfaction,0.1445,0.2079,0.0255,0.1774
Turkana,Kenya,digital_services,2026-Q1,budget_seekers,108,17,5,2,1,2,287,25,3,3,0,1,2,39,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Turkana; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Declining demand,0.1443,0.2825,0.5029,0.5029,1.0,1.0,falling,accessible digital services with faster fulfillment,SME analytics assistant,transaction_fee,regional supplier pooling,hub and spoke delivery,pay in installments,pilot and validate digital services demand in Turkana,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,last mile delivery gap in Turkana,high_dissatisfaction,0.1554,0.1574,0.0976,0.1924
Turkana,Kenya,digital_services,2026-Q1,growth_smes,146,47,18,7,4,4,996,58,12,10,0,4,10,76,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Turkana; growth_smes are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Unmet demand,0.1384,0.4575,0.6202,0.6202,1.0,1.0,stable,accessible digital services with faster fulfillment,SME analytics assistant,subscription,regional supplier pooling,hub and spoke delivery,invoice and wallet rails,partner-led entry for digital services in underserved Turkana,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,last mile delivery gap in Turkana,high_dissatisfaction,0.2516,0.3219,0.0663,0.427
Turkana,Kenya,digital_services,2026-Q1,urban_youth,102,52,26,3,6,3,908,14,0,3,0,1,6,89,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Turkana; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Low demand,0.1155,0.4248,0.5571,0.5571,1.0,1.0,stable,accessible digital services with faster fulfillment,SME analytics assistant,subscription,regional supplier pooling,hub and spoke delivery,mobile money checkout,partner-led entry for digital services in underserved Turkana,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,last mile delivery gap in Turkana,high_dissatisfaction,0.2336,0.5098,0.0198,0.3614
Turkana,Kenya,digital_services,2026-Q1,rural_producers,153,59,11,2,6,3,730,42,4,5,0,4,6,103,0,"anonymous posts discuss online payments, analytics dashboards, mobile onboarding in Turkana; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Low demand,0.1567,0.3504,0.5446,0.5446,1.0,1.0,stable,accessible digital services with faster fulfillment,SME analytics assistant,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,pilot and validate digital services demand in Turkana,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,last mile delivery gap in Turkana,high_dissatisfaction,0.1927,0.3856,0.0671,0.2673
Turkana,Kenya,retail,2026-Q1,budget_seekers,233,20,4,1,1,3,402,52,7,6,0,2,0,21,0,"county trend indicates fair prices, product availability, delivery reliability in Turkana; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Declining demand,0.134,0.2397,0.48,0.48,1.0,1.0,falling,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,regional supplier pooling,hub and spoke delivery,pay in installments,pilot and validate retail demand in Turkana,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,last mile delivery gap in Turkana,high_dissatisfaction,0.1318,0.0858,0.1418,0.1518
Turkana,Kenya,retail,2026-Q1,growth_smes,146,55,21,2,4,10,742,52,4,10,0,6,9,84,0,"aggregate mentions show fair prices, product availability, delivery reliability in Turkana; growth_smes are researching options; complaints about unmet need and delays",1,0,0,1,retail,Low demand,0.1869,0.3895,0.5789,0.5789,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,regional supplier pooling,hub and spoke delivery,invoice and wallet rails,partner-led entry for retail in underserved Turkana,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,last mile delivery gap in Turkana,high_dissatisfaction,0.2142,0.3767,0.0916,0.3104
Turkana,Kenya,retail,2026-Q1,urban_youth,139,34,18,5,1,3,413,55,5,13,0,3,5,25,0,"aggregate mentions show fair prices, product availability, delivery reliability in Turkana; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,retail,Low demand,0.2306,0.4036,0.593,0.593,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,partner-led entry for retail in underserved Turkana,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,last mile delivery gap in Turkana,high_dissatisfaction,0.222,0.2446,0.1477,0.3136
Turkana,Kenya,retail,2026-Q1,rural_producers,180,47,11,5,2,8,1073,29,4,6,0,1,2,152,0,"county trend indicates fair prices, product availability, delivery reliability in Turkana; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Declining demand,0.0885,0.2584,0.4782,0.4782,1.0,1.0,falling,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,pilot and validate retail demand in Turkana,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,last mile delivery gap in Turkana,high_dissatisfaction,0.1421,0.2611,0.0354,0.1824
Turkana,Kenya,transport,2026-Q1,budget_seekers,215,26,11,1,3,3,907,28,4,4,0,2,3,148,0,"anonymous posts discuss route reliability, last mile access, parcel tracking in Turkana; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,transport,Declining demand,0.0716,0.271,0.4789,0.4789,1.0,1.0,falling,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,regional supplier pooling,hub and spoke delivery,pay in installments,pilot and validate transport demand in Turkana,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,last mile delivery gap in Turkana,high_dissatisfaction,0.149,0.1209,0.0364,0.1989
Turkana,Kenya,transport,2026-Q1,growth_smes,198,52,17,2,3,9,1028,40,3,4,0,1,9,39,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Turkana; growth_smes are researching options; complaints about unmet need and delays",1,0,0,1,transport,Low demand,0.1134,0.361,0.5369,0.5369,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,regional supplier pooling,hub and spoke delivery,invoice and wallet rails,pilot and validate transport demand in Turkana,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,last mile delivery gap in Turkana,high_dissatisfaction,0.1986,0.2626,0.0486,0.2901
Turkana,Kenya,transport,2026-Q1,urban_youth,85,20,5,1,0,3,441,14,1,2,0,0,2,53,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Turkana; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,transport,Declining demand,0.0884,0.2844,0.4918,0.4918,1.0,1.0,falling,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,pilot and validate transport demand in Turkana,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,last mile delivery gap in Turkana,high_dissatisfaction,0.1564,0.2353,0.0385,0.2097
Turkana,Kenya,transport,2026-Q1,rural_producers,283,19,9,1,1,1,607,59,11,13,0,2,1,31,0,"county trend indicates route reliability, last mile access, parcel tracking in Turkana; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,transport,Declining demand,0.106,0.2528,0.4839,0.4839,1.0,1.0,falling,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,regional supplier pooling,hub and spoke delivery,mobile money checkout,pilot and validate transport demand in Turkana,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,last mile delivery gap in Turkana,high_dissatisfaction,0.139,0.0671,0.1021,0.1738
Nairobi,Kenya,agri_inputs,2026-Q2,budget_seekers,178,184,59,21,9,31,1342,68,13,11,3,3,24,45,0,"county trend indicates farm inputs, seed quality, fertilizer access, harvest timing in Nairobi; budget_seekers are researching options; positive service discovery",1,0,0,1,agri_inputs,Moderate demand,0.2784,0.573,0.4602,0.5102,0.3278,0.3278,stable,trusted agri inputs with transparent pricing,verified input marketplace,transaction_fee,multi-supplier marketplace,same day courier,pay in installments,pilot and validate agri inputs demand in Nairobi,service differentiation needed in agri inputs,moderate pricing transparency gap in agri inputs,low service gap in agri inputs,speed and reliability gap in Nairobi,moderate_dissatisfaction,0.4885,1.0,0.076,0.3619
Nairobi,Kenya,agri_inputs,2026-Q2,growth_smes,194,272,103,31,31,17,2007,72,10,6,2,14,87,64,1,"anonymous posts discuss farm inputs, seed quality, fertilizer access, harvest timing in Nairobi; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,0,1,agri_inputs,Moderate demand,0.3006,0.6578,0.4948,0.5448,0.3096,0.3096,stable,trusted agri inputs with transparent pricing,verified input marketplace,transaction_fee,multi-supplier marketplace,same day courier,invoice and wallet rails,pilot and validate agri inputs demand in Nairobi,service differentiation needed in agri inputs,moderate pricing transparency gap in agri inputs,low service gap in agri inputs,speed and reliability gap in Nairobi,moderate_dissatisfaction,0.5662,1.0,0.0513,0.4534
Nairobi,Kenya,agri_inputs,2026-Q2,urban_youth,307,187,45,21,25,23,3090,210,29,33,2,45,52,149,1,"aggregate mentions show farm inputs, seed quality, fertilizer access, harvest timing in Nairobi; urban_youth are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,1,1,agri_inputs,Unmet demand,0.188,0.6138,0.75,0.8,1.0,1.0,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,commission,multi-supplier marketplace,same day courier,mobile money checkout,partner-led entry for agri inputs in underserved Nairobi,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,speed and reliability gap in Nairobi,high_dissatisfaction,0.3376,0.6091,0.09,0.6916
Nairobi,Kenya,agri_inputs,2026-Q2,rural_producers,215,120,59,19,10,6,1221,62,7,4,0,6,31,72,1,"aggregate mentions show farm inputs, seed quality, fertilizer access, harvest timing in Nairobi; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,agri_inputs,Unmet demand,0.2278,0.5015,0.538,0.588,0.7353,0.7353,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,multi-supplier marketplace,same day courier,mobile money checkout,pilot and validate agri inputs demand in Nairobi,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,last mile delivery gap in Nairobi,high_dissatisfaction,0.3356,0.5581,0.0606,0.3764
Nairobi,Kenya,clean_energy,2026-Q2,budget_seekers,301,57,28,6,3,5,1128,67,11,12,0,11,11,97,0,"county trend indicates solar kits, reliable power, repair support, battery replacement in Nairobi; budget_seekers are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,clean_energy,Unmet demand,0.1355,0.4524,0.5862,0.6362,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,same day courier,pay in installments,partner-led entry for clean energy in underserved Nairobi,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,speed and reliability gap in Nairobi,high_dissatisfaction,0.2488,0.1894,0.0736,0.3997
Nairobi,Kenya,clean_energy,2026-Q2,growth_smes,176,456,219,48,18,71,2232,68,6,15,3,10,150,38,1,"aggregate mentions show solar kits, reliable power, repair support, battery replacement in Nairobi; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,0,0,clean_energy,High demand,0.4542,0.8658,0.5398,0.5898,0.1167,0.1167,stable,trusted clean energy with transparent pricing,pay as you go solar kits,transaction_fee,certified specialist suppliers,same day courier,invoice and wallet rails,pilot and validate clean energy demand in Nairobi,service differentiation needed in clean energy,limited price gap in clean energy,low service gap in clean energy,speed and reliability gap in Nairobi,low_dissatisfaction,0.8204,1.0,0.0668,0.6283
Nairobi,Kenya,clean_energy,2026-Q2,urban_youth,80,53,9,3,6,6,764,26,4,5,0,3,17,16,0,"county trend indicates solar kits, reliable power, repair support, battery replacement in Nairobi; urban_youth are researching options; positive service discovery",1,0,0,1,clean_energy,Moderate demand,0.1539,0.5843,0.4787,0.5287,0.4,0.4,stable,trusted clean energy with transparent pricing,pay as you go solar kits,transaction_fee,certified specialist suppliers,same day courier,mobile money checkout,pilot and validate clean energy demand in Nairobi,pricing transparency gap in clean energy,moderate pricing transparency gap in clean energy,service quality gap in clean energy,speed and reliability gap in Nairobi,moderate_dissatisfaction,0.4791,0.6625,0.0458,0.4289
